"IDX","Value","adjmth1","adjmth3","adjmth13"
"2019_Preston_STD",0.53640350877193,0.432521550790557,0.326179228267859,0.432521550790557
"2019_Preston_V1",0.518311403508772,0.385775828460039,0.432348932967855,0.385775828460039
"2019_Preston_V2",0.735855263157895,0.370964695689842,0.314838325322629,0.370964695689842
"2019_Preston_V3",0.473574561403509,0.219964424951267,0.140309751001699,0.219964424951267
"2019_Preston_W1",2.32357456140351,1.36685964912281,1.68569650358912,1.14045651588368
"2019_Preston_W2",1.52094298245614,0.956500270738575,0.719569483428893,0.956500270738575
"2019_Preston_W3",1.65219298245614,1.35123682856833,1.24497984943065,1.28976238119502
